,Unnamed: 0,sql_id,nl_query,sql,GT_sql,tianyi,record_id_x,tianyi_code,zhengn,record_id_y,zhengn_code
475,475,1799,Show the fleet series of the aircrafts flied by pilots younger than 34,SELECT aircraft.Fleet_Series FROM aircraft JOIN pilot ON aircraft.Aircraft_ID = pilot.Pilot_ID WHERE pilot.Age < 34,SELECT T2.Fleet_Series FROM pilot_record AS T1 JOIN aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN pilot AS T3 ON T1.Pilot_ID  =  T3.Pilot_ID WHERE T3.Age  <  34,tianyi,66d1b086-6333-4c0c-9bd3-0edc7461337e,BE5,zhengning,fa5e2414-e9fe-4cb7-9644-644c8e94928a,BE5
476,476,1801,Which document has the most draft copies? List its document id and number of draft copies.,"SELECT Draft_Copies.document_id, COUNT(*) FROM Draft_Copies GROUP BY Draft_Copies.document_id ORDER BY COUNT(*) DESC LIMIT 1","SELECT document_id , count(copy_number) FROM Draft_Copies GROUP BY document_id ORDER BY count(copy_number) DESC LIMIT 1;",tianyi,5a947d48-ceeb-412a-9198-4d351c7fc2b8,"BK1, BL2 ",zhengning,75186d2f-ac64-4785-99f8-1a5061713e18,"BK1, BL2"
477,477,1802,List the employees who have not showed up in any circulation history of documents. List the employee's name.,SELECT Employees.employee_name FROM Employees WHERE Employees.employee_id NOT IN (SELECT Circulation_History.employee_id FROM Circulation_History),SELECT employee_name FROM Employees EXCEPT SELECT Employees.employee_name FROM Employees JOIN Circulation_History ON Circulation_History.employee_id = Employees.employee_id,tianyi,8330b69f-36b9-43b0-9b31-ac27675866dd,A1d,zhengning,60349409-c140-4c56-94c4-aad9f8cce1a7,A1d
478,478,1803,How many events had participants whose details had the substring 'Dr.',"SELECT COUNT(*) FROM Participants JOIN Participants_in_Events ON Participants.Participant_ID = Participants_in_Events.Participant_ID WHERE Participants.Participant_Details LIKE ""% Dr %""",SELECT count(*) FROM participants AS T1 JOIN Participants_in_Events AS T2 ON T1.Participant_ID  =  T2.Participant_ID WHERE T1.participant_details LIKE '%Dr.%',tianyi,d723af70-b68f-4f19-9e47-0acd76a8e71e,D1c,zhengning,2a3dd970-5d85-440f-9333-097d682871d6,D1
479,479,1806,Which events id does not have any participant with detail 'Kenyatta Kuhn'?,"SELECT Events.Event_ID FROM Events WHERE Events.Event_ID NOT IN (SELECT Participants.Participant_ID FROM Participants WHERE Participants.Participant_Details = ""Kenyatta Kuhn"")",SELECT event_id FROM EVENTS EXCEPT SELECT T1.event_id FROM Participants_in_Events AS T1 JOIN Participants AS T2 ON T1.Participant_ID  =  T2.Participant_ID WHERE Participant_Details  =  'Kenyatta Kuhn',tianyi,4b42d039-b9f4-41a1-a990-160f2c9c7024,"E1, F4, A2c",zhengning,c17b166f-a60b-46e1-afaa-229e5e77dd08,D1
480,480,1821,What is the country that has the most perpetrators?,SELECT perpetrator.Country FROM perpetrator GROUP BY perpetrator.Country ORDER BY COUNT(*) DESC LIMIT 1,"SELECT Country ,  COUNT(*) FROM perpetrator GROUP BY Country ORDER BY COUNT(*) DESC LIMIT 1",tianyi,907f1b08-335b-43a3-89f5-4d832ab6f5f6,"BL3, L5",zhengning,45cf68ab-3efa-4614-b978-b1a12a318cc3,"L5, BL3"
481,481,1835,Who were the comptrollers of the parties associated with the delegates from district 1 or district 2?,SELECT party.Comptroller FROM party JOIN election ON party.Party_ID = election.Party WHERE election.Delegate = 1 OR election.Delegate = 2,SELECT T2.Comptroller FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T1.District  =  1 OR T1.District  =  2,tianyi,b79dab19-8fcb-4d6f-9cd5-7a82bf3a752c,BF4,zhengning,d5cae23b-f6b6-467e-962b-14c16d067a6f,BF4
482,482,1836,Find the parties associated with the delegates from district 1 or 2. Who served as comptrollers of the parties?,"SELECT party.Party FROM party JOIN election ON party.Party_ID = election.Party WHERE election.Delegate = ""1 VALUE"" OR party.Comptroller = ""VALUE""",SELECT T2.Comptroller FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T1.District  =  1 OR T1.District  =  2,tianyi,391938eb-e1a4-42fd-bd7f-febcaa3ab969,"BL1, D1",zhengning,1769c5d4-c00a-44ce-afd0-667ed9e038a2,"BL2, D1"
483,483,1845,Show the names of journalists and the names of the events they reported in ascending order,"SELECT journalist.Name, event.Name FROM news_report JOIN event ON news_report.journalist_ID = event.Event_ID JOIN journalist ON news_report.Event_ID = journalist.journalist_ID ORDER BY event.Name","SELECT T3.Name ,  T2.Name FROM news_report AS T1 JOIN event AS T2 ON T1.Event_ID  =  T2.Event_ID JOIN journalist AS T3 ON T1.journalist_ID  =  T3.journalist_ID ORDER BY T2.Event_Attendance ASC",tianyi,89ba044a-4b55-422b-9759-111b671205df,"BE5, BK1, CL1",zhengning,93f1732d-19fc-4107-80ae-b1b9a71b723f,"BE5, BK1, K2"
484,484,1849,List the name of all different customers who have some loan sorted by their total loan amount.,SELECT DISTINCT customer.cust_name FROM customer JOIN loan ON customer.cust_ID = loan.cust_ID ORDER BY loan.amount,SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id GROUP BY T1.cust_name ORDER BY sum(T2.amount),tianyi,ad34e77f-a804-4af9-bba4-2daf813ad661,"L5, AN2, A2a",zhengning,6698488a-b02d-4afa-95c3-8e165ed67c75,"BK1, AN2, A2a"
485,485,1850,"What are the names of the different customers who have taken out a loan, ordered by the total amount that they have taken?",SELECT DISTINCT customer.cust_name FROM customer JOIN loan ON customer.cust_ID = loan.cust_ID ORDER BY loan.amount,SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id GROUP BY T1.cust_name ORDER BY sum(T2.amount),tianyi,4987cafb-94b3-4702-86df-3125e3db774b,"L5, AN2, A2a",zhengning,9ed0848d-f77f-412c-92f6-7770f8d5fa4b,"AN2, BK1, A2a"
486,486,1851,Find the name of customers who have both saving and checking account types.,"SELECT customer.cust_name FROM customer WHERE customer.acc_type = ""checking""",SELECT cust_name FROM customer WHERE acc_type  =  'saving' INTERSECT SELECT cust_name FROM customer WHERE acc_type  =  'checking',tianyi,85f4db63-1377-4c2a-a1b6-f1518f9543d0,"A1g, F4",zhengning,7e25b58d-1519-4d11-9d14-a99fff138182,A1g
487,487,1852,What are the names of customers who have both savings and checking accounts?,"SELECT customer.cust_name FROM customer INTERSECT SELECT customer.cust_name FROM customer WHERE customer.acc_type = ""checking""",SELECT cust_name FROM customer WHERE acc_type  =  'saving' INTERSECT SELECT cust_name FROM customer WHERE acc_type  =  'checking',tianyi,8d320e70-cdb0-466d-b51d-80de0f5ffd5c,F4,zhengning,a6bcd640-4a86-4660-83c6-2ea66f9babec,F4
488,488,1853,Find the name of customers who do not have an saving account.,SELECT customer.cust_name FROM customer WHERE customer.cust_ID NOT IN (SELECT customer.cust_name FROM customer),SELECT cust_name FROM customer EXCEPT SELECT cust_name FROM customer WHERE acc_type  =  'saving',tianyi,2c39c79e-517c-4a9f-bb05-b422cebf8c37,"F4, A1d",zhengning,985f034b-3d51-4537-b012-bfc788809298,"F4, A1d"
489,489,1854,What are the names of customers who do not have saving accounts?,SELECT customer.cust_name FROM customer WHERE customer.cust_ID NOT IN (SELECT customer.cust_name FROM customer),SELECT cust_name FROM customer EXCEPT SELECT cust_name FROM customer WHERE acc_type  =  'saving',tianyi,c09865b4-ce74-44a4-ba7a-5709b5db0956,"A1d, F4",zhengning,021c6a31-1dbd-4177-b5d2-cb07e570f8f1,"A1d, F4"
490,490,1855,Find the name of customers who do not have a loan with a type of Mortgages.,SELECT customer.cust_name FROM customer WHERE customer.cust_ID NOT IN (SELECT loan.cust_ID FROM loan),SELECT cust_name FROM customer EXCEPT SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id WHERE T2.loan_type  =  'Mortgages',tianyi,b44515bf-622f-4fef-90a3-b27d39825d4d,"CE2, A1d",zhengning,0beeb378-6523-45a2-90b6-0a996570faa6,"F4, CE2, A1d"
491,491,1856,What are the names of customers who have not taken a Mortage loan?,SELECT customer.cust_name FROM customer WHERE customer.cust_ID NOT IN (SELECT loan.cust_ID FROM loan),SELECT cust_name FROM customer EXCEPT SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id WHERE T2.loan_type  =  'Mortgages',tianyi,2108838a-88de-4e1c-90dd-6cab0c133939,"CE2, A1d",zhengning,b5b82519-ef73-4104-b2ff-5f593a1dda53,"CE2, A1d, F4"
492,492,1859,Find the state which has the most number of customers.,SELECT customer.state FROM customer GROUP BY customer.state ORDER BY COUNT(*) DESC LIMIT 1,SELECT state FROM bank GROUP BY state ORDER BY sum(no_of_customers) DESC LIMIT 1,tianyi,0ce0e661-27c6-47dc-9a0f-4f25085589cb,CM4,zhengning,2b796be3-3219-4c1c-8339-6a9e3b5b20e0,"BK1, BL3"
493,493,1861,Find the names of bank branches that have provided a loan to any customer whose credit score is below 100.,SELECT DISTINCT bank.branch_ID FROM bank JOIN loan ON bank.branch_ID = loan.branch_ID JOIN customer ON loan.cust_ID = customer.cust_ID WHERE customer.credit_score < 100,SELECT T2.bname FROM loan AS T1 JOIN bank AS T2 ON T1.branch_id  =  T2.branch_id JOIN customer AS T3 ON T1.cust_id  =  T3.cust_id WHERE T3.credit_score  <  100,tianyi,615ebcfa-d455-4f91-afba-8dedcdf91c97,"BL1, A2a",zhengning,dc970c6b-0239-4ccf-bad9-e1a02ed4a43a,"BL1, A2a"
494,494,1862,What are the names of banks that have loaned money to customers with credit scores below 100?,SELECT customer.cust_name FROM customer WHERE customer.credit_score < 100,SELECT T2.bname FROM loan AS T1 JOIN bank AS T2 ON T1.branch_id  =  T2.branch_id JOIN customer AS T3 ON T1.cust_id  =  T3.cust_id WHERE T3.credit_score  <  100,tianyi,c0752c6e-573b-4bb0-b08a-93948110478c,"BL1, CE2, CL1",zhengning,cd2eeec9-c8d7-4aa0-bd71-ab9b2f079ab2,"CE2, CL1"
495,495,1867,Which assets did not incur any fault log? List the asset model.,SELECT Assets.asset_model FROM Assets EXCEPT SELECT Assets.asset_model FROM Assets JOIN Fault_Log ON Assets.asset_id = Fault_Log.asset_id,SELECT asset_model FROM Assets WHERE asset_id NOT IN (SELECT asset_id FROM Fault_Log),tianyi,0ebc7809-fd38-4f08-9c07-aae10470b401,"E1, A2c",zhengning,d943ee9a-65f6-4d65-b3f8-6cca6253f07a,A2c
496,496,1868,Find names and times of trains that run through stations for the local authority Chiltern.,SELECT * FROM train,"SELECT t3.name ,  t3.time FROM station AS t1 JOIN route AS t2 ON t1.id  =  t2.station_id JOIN train AS t3 ON t2.train_id  =  t3.id WHERE t1.local_authority  =  ""Chiltern""",tianyi,f7d42931-24d1-44b4-b486-ed87818facea,"CE2, F4, BL2",zhengning,56b4eb8c-1c2f-4228-8b71-3481f01a1c8f,"CE2, F4, BL2"
497,497,1874,What are the positions of both players that have more than 20 20 points and less than 10 points?,SELECT player.Position FROM player WHERE player.Points > 20 AND 20 INTERSECT SELECT player.Position FROM player WHERE player.Points < 10,SELECT POSITION FROM player WHERE Points  >  20 INTERSECT SELECT POSITION FROM player WHERE Points  <  10,tianyi,e1043967-a0c0-4279-95a3-7699629273e2,F2,zhengning,4feaf2c7-590b-4a36-95ef-96d76fa3431f,F3
498,498,1878,What are the countries that participated in both friendly and tournament type competitions?,"SELECT competition.Country FROM competition WHERE competition.Competition_type = ""friendly"" INTERSECT SELECT competition.Country FROM competition WHERE competition.Competition_type = ""tournament""",SELECT country FROM competition WHERE competition_type  =  'Friendly' INTERSECT SELECT country FROM competition WHERE competition_type  =  'Tournament',tianyi,049b46f5-ed2f-4a04-b22d-2b403277ccf5,D1a,zhengning,2799da8a-952f-44e5-9cc2-3912bf89345f,D1a
499,499,1879,Find the countries that have never participated in any competition with Friendly type.,"SELECT competition.Country FROM competition WHERE competition.Competition_type != ""Friendly""",SELECT country FROM competition EXCEPT SELECT country FROM competition WHERE competition_type  =  'Friendly',tianyi,f6f2680c-3540-4e27-80d7-e9f1a96a4530,"A1d, F1",zhengning,9ba554ad-8b1c-4f26-ba89-d3f35ae9d9b7,A1d
500,500,1880,What are the countries that have never participated in any friendly-type competitions?,"SELECT competition.Country FROM competition WHERE competition.Competition_type != ""friendly""",SELECT country FROM competition EXCEPT SELECT country FROM competition WHERE competition_type  =  'Friendly',tianyi,43342080-bc0b-4c05-a1e8-ee195b21666e,"D1a, A1d, F1",zhengning,0a575389-194f-4137-ac2b-47497a290700,A1d
501,501,1881,What is the name of the artist who produced the shortest song?,SELECT song.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name ORDER BY song.artist_name LIMIT 1,SELECT T1.artist_name FROM song AS T1 JOIN files AS T2 ON T1.f_id  =  T2.f_id ORDER BY T2.duration LIMIT 1,tianyi,46aef412-5873-4db6-86c2-c210a160f76c,"BE5, BK1",zhengning,3c6646ea-1ef5-4940-8b8e-b6aaccdd5ce0,"BK1, BE5"
502,502,1882,What are the names of the artists who sang the shortest song?,SELECT song.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name ORDER BY song.artist_name LIMIT 1,SELECT T1.artist_name FROM song AS T1 JOIN files AS T2 ON T1.f_id  =  T2.f_id ORDER BY T2.duration LIMIT 1,tianyi,7bcac215-2c3c-41be-9109-f723252d1899,"BK1, BE5",zhengning,d4a1a2f2-c377-4880-b04f-23b41ce5c71e,"BE5, BK1"
503,503,1883,What are the names and countries of origin for the artists who produced the top three highly rated songs.,"SELECT song.artist_name, song.country FROM artist JOIN song ON artist.artist_name = song.artist_name ORDER BY song.rating DESC LIMIT 3","SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name ORDER BY T2.rating DESC LIMIT 3",tianyi,cde5f124-ed4e-477d-8341-6e1bb4d71ee7,CL1,zhengning,067750ea-013f-42c3-b8c6-f806467f1027,CL1
504,504,1884,What are the names of the singers who sang the top 3 most highly rated songs and what countries do they hail from?,"SELECT song.artist_name, song.country FROM artist JOIN song ON artist.artist_name = song.artist_name ORDER BY song.rating DESC LIMIT 3","SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name ORDER BY T2.rating DESC LIMIT 3",tianyi,62117236-14d8-4676-a8bc-9c800345e0e0,CL1,zhengning,04546109-3045-4995-add4-87fdffefe094,CL1
505,505,1887,Find the names of the artists who are from UK and have produced English songs.,"SELECT song.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.country = ""UK"" AND song.languages = ""English""","SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT artist_name FROM song WHERE languages  =  ""english""",tianyi,46d4a68c-50ff-459a-a2de-92bf8ebe3a2e,"D1a, A1g",zhengning,e7770871-0f51-4521-8e3d-d2e9f348f7aa,"A1g, D1a"
506,506,1888,What are the names of the artists that are from the UK and sang songs in English?,"SELECT song.artist_name FROM artist JOIN song ON artist.artist_name = song.f_id WHERE artist.country = ""English"" AND song.languages = ""UK""","SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT artist_name FROM song WHERE languages  =  ""english""",tianyi,a47b37ba-1ece-4cf5-9a38-126928c485c0,"E1, D1a, A1g",zhengning,08e67635-644b-41bf-ba3e-81ae082ed36d,"A1g, D1a"
507,507,1889,Find the id of songs that are available in mp4 format and have resolution lower than 1000.,SELECT song.f_id FROM song WHERE song.resolution < 1000 AND song.resolution < 1000,"SELECT f_id FROM files WHERE formats  =  ""mp4"" INTERSECT SELECT f_id FROM song WHERE resolution  <  1000",tianyi,98e77431-83cf-43e1-961c-2458b5233003,"A1g, D1, BF4, F2",zhengning,7833aa26-bdd3-4c37-9b8e-4225d9c0be2a,"CL1, F3, F4"
508,508,1890,What is the id of the files that are available in the format of mp4 and a resolution smaller than 1000?,"SELECT files.file_size FROM files WHERE files.formats = ""mp4"" EXCEPT SELECT files.file_size FROM files WHERE files.formats < 1000","SELECT f_id FROM files WHERE formats  =  ""mp4"" INTERSECT SELECT f_id FROM song WHERE resolution  <  1000",tianyi,63fcb6c3-27c7-45f4-9afd-faf00626d284,"BL1, A1g, A2c",zhengning,ece0df34-74fc-4ea5-9feb-2e9b4590fe07,"A1g, A2c"
509,509,1893,Find the distinct names of all songs that have a higher resolution than some songs in English.,"SELECT DISTINCT song.song_name FROM song WHERE song.resolution > (SELECT MIN(song.resolution) FROM song WHERE song.languages = ""English"")","SELECT DISTINCT song_name FROM song WHERE resolution  >  (SELECT min(resolution) FROM song WHERE languages  =  ""english"")",tianyi,62bd1ca4-03ca-4ae7-aa3f-f0043c68b7e7,D1a,zhengning,8d753e85-d10a-43f2-945e-a967119b8950,D1a
510,510,1894,What are the different names for all songs that have a higher resolution than English songs?,"SELECT DISTINCT song.song_name FROM song WHERE song.resolution > (SELECT MIN(song.resolution) FROM song WHERE song.languages = ""English"")","SELECT DISTINCT song_name FROM song WHERE resolution  >  (SELECT min(resolution) FROM song WHERE languages  =  ""english"")",tianyi,3715a912-3f98-4226-98dd-504e476a918a,D1a,zhengning,68e56a47-c956-4dc0-84f2-3d2304ae6c30,D1a
511,511,1895,What are the names of all songs that have a lower rating than some song of blues genre?,"SELECT song.song_name FROM song WHERE song.rating < (SELECT MIN(song.rating) FROM genre JOIN song ON genre.g_name = song.f_id WHERE genre.g_name = ""blues"")","SELECT song_name FROM song WHERE rating  <  (SELECT max(rating) FROM song WHERE genre_is  =  ""blues"")",tianyi,44ee4fb3-4413-4cf9-ac87-ea44d8535772,"E1, L4, CF5",zhengning,3bb6c334-3c55-4bc1-be72-37d69446eb0d,"CF5, CL1"
512,512,1897,"What is the name and country of origin of the artist who released a song that has ""love"" in its title?","SELECT song.artist_name, song.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country LIKE ""% love %""","SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.song_name LIKE ""%love%""",tianyi,d9e29d04-d5d1-40e8-b441-3a76293ebd51,"D1c, CL1, CF5",zhengning,7345ba4d-0a46-4dc6-b61d-8333a7016712,"D1, CF5, CL1"
513,513,1898,"What are the names of the artists who released a song that has the word love in its title, and where are the artists from?","SELECT song.artist_name, song.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.artist_name LIKE ""% love %""","SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.song_name LIKE ""%love%""",tianyi,d3ed417f-54a6-425e-8e05-edf7ceb05e49,"D1c, CL1, BF4",zhengning,3db30a2b-ddca-4a01-b043-9660cb940bc0,"D1, CL1, BF4"
514,514,1899,List the name and gender for all artists who released songs in March.,"SELECT song.artist_name, artist.gender FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.releasedate = ""March""","SELECT T1.artist_name ,  T1.gender FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.releasedate LIKE ""%Mar%""",tianyi,fd80f08f-bc5f-4752-ab62-2bd49a05a33e,D1c,zhengning,88231c29-c913-492e-b3ac-157c60fd9abb,"D1c, CL1, P1"
515,515,1900,What are the names and genders of all artists who released songs in the month of March?,"SELECT song.artist_name, artist.gender FROM artist JOIN song ON artist.artist_name = song.f_id WHERE song.releasedate = ""March""","SELECT T1.artist_name ,  T1.gender FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.releasedate LIKE ""%Mar%""",tianyi,4588909b-105c-40be-9913-505cfdc5a30d,"BE5, D1c",zhengning,83a086bd-24f6-43ba-83f5-742e7e299b21,"BE5, D1c, CL1, P1"
