,Unnamed: 0,sql_id,nl_query,sql,GT_sql,tianyi_code,zhengn_code
465,465,1780,Find the name and total checking and savings balance of the accounts whose savings balance is lower than corresponding checking balance.,"SELECT ACCOUNTS.name, SUM(SAVINGS.balance) FROM ACCOUNTS JOIN SAVINGS ON ACCOUNTS.custid = SAVINGS.balance GROUP BY ACCOUNTS.custid","SELECT T1.name ,  T3.balance + T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T3.balance  <  T2.balance","BL1, N3, BE5, F4","L4, CE2, CE3, N3, F4"
466,466,1781,"What are the names of customers who have a savings balance lower than their checking balance, and what is the total of their checking and savings balances?",SELECT * FROM ACCOUNTS,"SELECT T1.name ,  T3.balance + T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T3.balance  <  T2.balance","CE2, F4, BL2","CE2, F4, BL2"
467,467,1782,Find the name and savings balance of the top 3 accounts with the highest saving balance sorted by savings balance in descending order.,"SELECT ACCOUNTS.name, SAVINGS.balance FROM SAVINGS JOIN ACCOUNTS ON SAVINGS.balance = ACCOUNTS.custid ORDER BY SAVINGS.balance DESC LIMIT 3","SELECT T1.name ,  T2.balance FROM accounts AS T1 JOIN savings AS T2 ON T1.custid  =  T2.custid ORDER BY T2.balance DESC LIMIT 3",BE5,BE5
468,468,1783,What are names and savings balances of the three accounts with the highest savings balances?,"SELECT ACCOUNTS.name, SAVINGS.balance FROM SAVINGS JOIN ACCOUNTS ON SAVINGS.balance = ACCOUNTS.custid ORDER BY SAVINGS.balance DESC LIMIT 3","SELECT T1.name ,  T2.balance FROM accounts AS T1 JOIN savings AS T2 ON T1.custid  =  T2.custid ORDER BY T2.balance DESC LIMIT 3",BE5,BE5
469,469,1786,Show the names of all the donors except those whose donation amount less than 9.,SELECT endowment.donator_name FROM endowment WHERE endowment.amount < 9,SELECT donator_name FROM endowment EXCEPT SELECT donator_name FROM endowment WHERE amount  <  9,A1d,A1d
470,470,1791,Show the names and heights of buildings with at least two institutions founded after 1880.,"SELECT building.Name, building.Height_feet FROM building JOIN Institution ON building.building_id = Institution.building_id WHERE building.Years_as_tallest > 1880 GROUP BY building.Name HAVING COUNT(*) >= 2","SELECT T1.name ,  T1.height_feet FROM building AS T1 JOIN institution AS T2 ON T1.building_id  =  T2.building_id WHERE T2.founded  >  1880 GROUP BY T1.building_id HAVING count(*)  >=  2","BN1, BF4",BF4
471,471,1793,How many proteins are associated with an institution in a building with at least 20 floors?,SELECT COUNT(DISTINCT protein.protein_name) FROM protein JOIN building ON protein.Institution_id = building.building_id WHERE building.Floors >= 20,SELECT count(*) FROM institution AS T1 JOIN protein AS T2 ON T1.institution_id  =  T2.institution_id JOIN building AS T3 ON T3.building_id  =  T1.building_id WHERE T3.floors  >=  20,"BE5, A2a","BE5, BL2, CE2"
472,472,1794,What is the maximum total amount paid by a customer? List the customer id and amount.,"SELECT MAX(Payments.amount_paid_in_full_yn), MAX(Payments.amount_paid) FROM Payments","SELECT customer_id ,  sum(amount_paid) FROM Payments GROUP BY customer_id ORDER BY sum(amount_paid) DESC LIMIT 1","L4, KA1b, AN2","L4, KA1b, AN2"
473,473,1795,What are the start date and end date of the booking that has booked the product named 'Book collection A'?,"SELECT Bookings.booking_start_date FROM Bookings JOIN Products_Booked ON Bookings.booking_id = Products_Booked.booking_id JOIN Products_for_Hire ON Products_Booked.product_id = Products_for_Hire.product_id WHERE Products_for_Hire.product_name = ""Book collection A""","SELECT T3.booking_start_date ,   T3.booking_end_date FROM Products_for_hire AS T1 JOIN products_booked AS T2 ON T1.product_id  =  T2.product_id JOIN bookings AS T3 ON T2.booking_id  =  T3.booking_id WHERE T1.product_name  =  'Book collection A'",BL3,BL3
474,474,1798,Show the names of pilots and fleet series of the aircrafts they have flied with in ascending order of the rank of the pilot.,"SELECT pilot.Pilot_name, aircraft.Fleet_Series FROM pilot JOIN aircraft ON pilot.Pilot_ID = aircraft.Aircraft_ID ORDER BY pilot.Rank","SELECT T3.Pilot_name ,  T2.Fleet_Series FROM pilot_record AS T1 JOIN aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN pilot AS T3 ON T1.Pilot_ID  =  T3.Pilot_ID ORDER BY T3.Rank",BE5,BE5
475,475,1799,Show the fleet series of the aircrafts flied by pilots younger than 34,SELECT aircraft.Fleet_Series FROM aircraft JOIN pilot ON aircraft.Aircraft_ID = pilot.Pilot_ID WHERE pilot.Age < 34,SELECT T2.Fleet_Series FROM pilot_record AS T1 JOIN aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN pilot AS T3 ON T1.Pilot_ID  =  T3.Pilot_ID WHERE T3.Age  <  34,BE5,BE5
476,476,1801,Which document has the most draft copies? List its document id and number of draft copies.,"SELECT Draft_Copies.document_id, COUNT(*) FROM Draft_Copies GROUP BY Draft_Copies.document_id ORDER BY COUNT(*) DESC LIMIT 1","SELECT document_id , count(copy_number) FROM Draft_Copies GROUP BY document_id ORDER BY count(copy_number) DESC LIMIT 1;","BK1, BL2","BK1, BL2"
477,477,1802,List the employees who have not showed up in any circulation history of documents. List the employee's name.,SELECT Employees.employee_name FROM Employees WHERE Employees.employee_id NOT IN (SELECT Circulation_History.employee_id FROM Circulation_History),SELECT employee_name FROM Employees EXCEPT SELECT Employees.employee_name FROM Employees JOIN Circulation_History ON Circulation_History.employee_id = Employees.employee_id,A1d,A1d
478,478,1803,How many events had participants whose details had the substring 'Dr.',"SELECT COUNT(*) FROM Participants JOIN Participants_in_Events ON Participants.Participant_ID = Participants_in_Events.Participant_ID WHERE Participants.Participant_Details LIKE ""% Dr %""",SELECT count(*) FROM participants AS T1 JOIN Participants_in_Events AS T2 ON T1.Participant_ID  =  T2.Participant_ID WHERE T1.participant_details LIKE '%Dr.%',D1c,D1
479,479,1806,Which events id does not have any participant with detail 'Kenyatta Kuhn'?,"SELECT Events.Event_ID FROM Events WHERE Events.Event_ID NOT IN (SELECT Participants.Participant_ID FROM Participants WHERE Participants.Participant_Details = ""Kenyatta Kuhn"")",SELECT event_id FROM EVENTS EXCEPT SELECT T1.event_id FROM Participants_in_Events AS T1 JOIN Participants AS T2 ON T1.Participant_ID  =  T2.Participant_ID WHERE Participant_Details  =  'Kenyatta Kuhn',"E1, F4, A2c",D1
480,480,1821,What is the country that has the most perpetrators?,SELECT perpetrator.Country FROM perpetrator GROUP BY perpetrator.Country ORDER BY COUNT(*) DESC LIMIT 1,"SELECT Country ,  COUNT(*) FROM perpetrator GROUP BY Country ORDER BY COUNT(*) DESC LIMIT 1","BL3, L5","L5, BL3"
481,481,1835,Who were the comptrollers of the parties associated with the delegates from district 1 or district 2?,SELECT party.Comptroller FROM party JOIN election ON party.Party_ID = election.Party WHERE election.Delegate = 1 OR election.Delegate = 2,SELECT T2.Comptroller FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T1.District  =  1 OR T1.District  =  2,BF4,BF4
482,482,1836,Find the parties associated with the delegates from district 1 or 2. Who served as comptrollers of the parties?,"SELECT party.Party FROM party JOIN election ON party.Party_ID = election.Party WHERE election.Delegate = ""1 VALUE"" OR party.Comptroller = ""VALUE""",SELECT T2.Comptroller FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T1.District  =  1 OR T1.District  =  2,"BL1, D1","BL2, D1"
483,483,1845,Show the names of journalists and the names of the events they reported in ascending order,"SELECT journalist.Name, event.Name FROM news_report JOIN event ON news_report.journalist_ID = event.Event_ID JOIN journalist ON news_report.Event_ID = journalist.journalist_ID ORDER BY event.Name","SELECT T3.Name ,  T2.Name FROM news_report AS T1 JOIN event AS T2 ON T1.Event_ID  =  T2.Event_ID JOIN journalist AS T3 ON T1.journalist_ID  =  T3.journalist_ID ORDER BY T2.Event_Attendance ASC","BE5, BK1, CL1","BE5, BK1, K2"
484,484,1849,List the name of all different customers who have some loan sorted by their total loan amount.,SELECT DISTINCT customer.cust_name FROM customer JOIN loan ON customer.cust_ID = loan.cust_ID ORDER BY loan.amount,SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id GROUP BY T1.cust_name ORDER BY sum(T2.amount),"L5, AN2, A2a","BK1, AN2, A2a"
485,485,1850,"What are the names of the different customers who have taken out a loan, ordered by the total amount that they have taken?",SELECT DISTINCT customer.cust_name FROM customer JOIN loan ON customer.cust_ID = loan.cust_ID ORDER BY loan.amount,SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id GROUP BY T1.cust_name ORDER BY sum(T2.amount),"L5, AN2, A2a","AN2, BK1, A2a"
486,486,1851,Find the name of customers who have both saving and checking account types.,"SELECT customer.cust_name FROM customer WHERE customer.acc_type = ""checking""",SELECT cust_name FROM customer WHERE acc_type  =  'saving' INTERSECT SELECT cust_name FROM customer WHERE acc_type  =  'checking',"A1g, F4",A1g
487,487,1852,What are the names of customers who have both savings and checking accounts?,"SELECT customer.cust_name FROM customer INTERSECT SELECT customer.cust_name FROM customer WHERE customer.acc_type = ""checking""",SELECT cust_name FROM customer WHERE acc_type  =  'saving' INTERSECT SELECT cust_name FROM customer WHERE acc_type  =  'checking',F4,F4
488,488,1853,Find the name of customers who do not have an saving account.,SELECT customer.cust_name FROM customer WHERE customer.cust_ID NOT IN (SELECT customer.cust_name FROM customer),SELECT cust_name FROM customer EXCEPT SELECT cust_name FROM customer WHERE acc_type  =  'saving',"F4, A1d","F4, A1d"
489,489,1854,What are the names of customers who do not have saving accounts?,SELECT customer.cust_name FROM customer WHERE customer.cust_ID NOT IN (SELECT customer.cust_name FROM customer),SELECT cust_name FROM customer EXCEPT SELECT cust_name FROM customer WHERE acc_type  =  'saving',"A1d, F4","A1d, F4"
490,490,1855,Find the name of customers who do not have a loan with a type of Mortgages.,SELECT customer.cust_name FROM customer WHERE customer.cust_ID NOT IN (SELECT loan.cust_ID FROM loan),SELECT cust_name FROM customer EXCEPT SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id WHERE T2.loan_type  =  'Mortgages',"CE2, A1d","F4, CE2, A1d"
491,491,1856,What are the names of customers who have not taken a Mortage loan?,SELECT customer.cust_name FROM customer WHERE customer.cust_ID NOT IN (SELECT loan.cust_ID FROM loan),SELECT cust_name FROM customer EXCEPT SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id WHERE T2.loan_type  =  'Mortgages',"CE2, A1d","CE2, A1d, F4"
492,492,1859,Find the state which has the most number of customers.,SELECT customer.state FROM customer GROUP BY customer.state ORDER BY COUNT(*) DESC LIMIT 1,SELECT state FROM bank GROUP BY state ORDER BY sum(no_of_customers) DESC LIMIT 1,"BK1, BL3","BK1, BL3"
493,493,1861,Find the names of bank branches that have provided a loan to any customer whose credit score is below 100.,SELECT DISTINCT bank.branch_ID FROM bank JOIN loan ON bank.branch_ID = loan.branch_ID JOIN customer ON loan.cust_ID = customer.cust_ID WHERE customer.credit_score < 100,SELECT T2.bname FROM loan AS T1 JOIN bank AS T2 ON T1.branch_id  =  T2.branch_id JOIN customer AS T3 ON T1.cust_id  =  T3.cust_id WHERE T3.credit_score  <  100,"BL1, A2a","BL1, A2a"
494,494,1862,What are the names of banks that have loaned money to customers with credit scores below 100?,SELECT customer.cust_name FROM customer WHERE customer.credit_score < 100,SELECT T2.bname FROM loan AS T1 JOIN bank AS T2 ON T1.branch_id  =  T2.branch_id JOIN customer AS T3 ON T1.cust_id  =  T3.cust_id WHERE T3.credit_score  <  100,"BL1, CE2, CL1","CE2, CL1"
495,495,1867,Which assets did not incur any fault log? List the asset model.,SELECT Assets.asset_model FROM Assets EXCEPT SELECT Assets.asset_model FROM Assets JOIN Fault_Log ON Assets.asset_id = Fault_Log.asset_id,SELECT asset_model FROM Assets WHERE asset_id NOT IN (SELECT asset_id FROM Fault_Log),"E1, A2c",A2c
496,496,1868,Find names and times of trains that run through stations for the local authority Chiltern.,SELECT * FROM train,"SELECT t3.name ,  t3.time FROM station AS t1 JOIN route AS t2 ON t1.id  =  t2.station_id JOIN train AS t3 ON t2.train_id  =  t3.id WHERE t1.local_authority  =  ""Chiltern""","CE2, F4, BL2","CE2, F4, BL2"
497,497,1874,What are the positions of both players that have more than 20 20 points and less than 10 points?,SELECT player.Position FROM player WHERE player.Points > 20 AND 20 INTERSECT SELECT player.Position FROM player WHERE player.Points < 10,SELECT POSITION FROM player WHERE Points  >  20 INTERSECT SELECT POSITION FROM player WHERE Points  <  10,F2,F3
498,498,1878,What are the countries that participated in both friendly and tournament type competitions?,"SELECT competition.Country FROM competition WHERE competition.Competition_type = ""friendly"" INTERSECT SELECT competition.Country FROM competition WHERE competition.Competition_type = ""tournament""",SELECT country FROM competition WHERE competition_type  =  'Friendly' INTERSECT SELECT country FROM competition WHERE competition_type  =  'Tournament',D1a,D1a
499,499,1879,Find the countries that have never participated in any competition with Friendly type.,"SELECT competition.Country FROM competition WHERE competition.Competition_type != ""Friendly""",SELECT country FROM competition EXCEPT SELECT country FROM competition WHERE competition_type  =  'Friendly',"A1d, F1",A1d
500,500,1880,What are the countries that have never participated in any friendly-type competitions?,"SELECT competition.Country FROM competition WHERE competition.Competition_type != ""friendly""",SELECT country FROM competition EXCEPT SELECT country FROM competition WHERE competition_type  =  'Friendly',"D1a, A1d, F1",A1d
501,501,1881,What is the name of the artist who produced the shortest song?,SELECT song.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name ORDER BY song.artist_name LIMIT 1,SELECT T1.artist_name FROM song AS T1 JOIN files AS T2 ON T1.f_id  =  T2.f_id ORDER BY T2.duration LIMIT 1,"BE5, BK1","BK1, BE5"
502,502,1882,What are the names of the artists who sang the shortest song?,SELECT song.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name ORDER BY song.artist_name LIMIT 1,SELECT T1.artist_name FROM song AS T1 JOIN files AS T2 ON T1.f_id  =  T2.f_id ORDER BY T2.duration LIMIT 1,"BK1, BE5","BE5, BK1"
503,503,1883,What are the names and countries of origin for the artists who produced the top three highly rated songs.,"SELECT song.artist_name, song.country FROM artist JOIN song ON artist.artist_name = song.artist_name ORDER BY song.rating DESC LIMIT 3","SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name ORDER BY T2.rating DESC LIMIT 3",CL1,CL1
504,504,1884,What are the names of the singers who sang the top 3 most highly rated songs and what countries do they hail from?,"SELECT song.artist_name, song.country FROM artist JOIN song ON artist.artist_name = song.artist_name ORDER BY song.rating DESC LIMIT 3","SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name ORDER BY T2.rating DESC LIMIT 3",CL1,CL1
505,505,1887,Find the names of the artists who are from UK and have produced English songs.,"SELECT song.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.country = ""UK"" AND song.languages = ""English""","SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT artist_name FROM song WHERE languages  =  ""english""","D1a, A1g","A1g, D1a"
506,506,1888,What are the names of the artists that are from the UK and sang songs in English?,"SELECT song.artist_name FROM artist JOIN song ON artist.artist_name = song.f_id WHERE artist.country = ""English"" AND song.languages = ""UK""","SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT artist_name FROM song WHERE languages  =  ""english""","E1, D1a, A1g","A1g, D1a"
507,507,1889,Find the id of songs that are available in mp4 format and have resolution lower than 1000.,SELECT song.f_id FROM song WHERE song.resolution < 1000 AND song.resolution < 1000,"SELECT f_id FROM files WHERE formats  =  ""mp4"" INTERSECT SELECT f_id FROM song WHERE resolution  <  1000","A1g, D1, BF4, F2","CL1, F3, F4"
508,508,1890,What is the id of the files that are available in the format of mp4 and a resolution smaller than 1000?,"SELECT files.file_size FROM files WHERE files.formats = ""mp4"" EXCEPT SELECT files.file_size FROM files WHERE files.formats < 1000","SELECT f_id FROM files WHERE formats  =  ""mp4"" INTERSECT SELECT f_id FROM song WHERE resolution  <  1000","BL1, A1g, A2c","A1g, A2c"
509,509,1893,Find the distinct names of all songs that have a higher resolution than some songs in English.,"SELECT DISTINCT song.song_name FROM song WHERE song.resolution > (SELECT MIN(song.resolution) FROM song WHERE song.languages = ""English"")","SELECT DISTINCT song_name FROM song WHERE resolution  >  (SELECT min(resolution) FROM song WHERE languages  =  ""english"")",D1a,D1a
