SQL,hyp_correct,NL_query,index,GT,DB,tables
select count ( * ) from airports where city > 3 group by y having count ( * ) > 1,False,What is the number of cities in the United States with more than 3 airports?,1568,SELECT city FROM airports WHERE country  =  'United States' GROUP BY city HAVING count(*)  >  3,flight_4,['airports']
select city from airports group by city having count ( * ) > 2,False,List the cities which have more than 2 airports sorted by the number of airports.,1571,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*),flight_4,['airports']
select city from airports group by city having count ( * ) > 2,False,What are the cities that have more than 2 airports sorted by number of airports?,1572,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*),flight_4,['airports']
"select T1.src_ap , T2.name , count ( * ) from routes as T1 join airports as T2 on T1.dst_apid = T2.apid group by T1.src_apid",False,Find the number of routes for each source airport and the airport name.,1573,"SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name",flight_4,"['airports', 'routes']"
"select T2.name , count ( * ) from routes as T1 join airports as T2 on T1.dst_apid = T2.apid group by T2.name",False,"For each airport name, how many routes start at that airport?",1574,"SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name",flight_4,"['airports', 'routes']"
"select count ( * ) from routes as T1 join airports as T2 on T1.dst_apid = T2.apid where T2.country = ""Italian""",False,What is the number of routes whose destinations are Italian airports?,1578,SELECT count(*) FROM routes AS T1 JOIN airports AS T2 ON T1.dst_apid  =  T2.apid WHERE T2.country  =  'Italy',flight_4,"['airports', 'routes']"
"select count ( * ) from routes where dst_ap = ""John F Kennedy""",False,Find the number of routes that have destination John F Kennedy International Airport.,1579,SELECT count(*) FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.dst_apid WHERE T1.name  =  'John F Kennedy International Airport',flight_4,"['airports', 'routes']"
"select count ( * ) from routes as T1 join airports as T2 on T1.dst_apid = T2.apid where T2.city = ""John F Kennedy International""",False,What is the number of routes that end at John F Kennedy International Airport?,1580,SELECT count(*) FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.dst_apid WHERE T1.name  =  'John F Kennedy International Airport',flight_4,"['airports', 'routes']"
"select order_id , customer_id from Orders order by date_order_placed desc limit 1",False,what are the order id and customer id of the oldest order?,1583,"SELECT order_id ,  customer_id FROM orders ORDER BY date_order_placed LIMIT 1",tracking_orders,['orders']
"select order_id , customer_id from Orders order by date_order_placed desc limit 1",False,Find the order id and customer id associated with the oldest order.,1584,"SELECT order_id ,  customer_id FROM orders ORDER BY date_order_placed LIMIT 1",tracking_orders,['orders']
"select T2.customer_name from Orders as T1 join Customers as T2 on T1.customer_id = T2.customer_id where T1.order_status = ""Packing""",False,"List the name of all the distinct customers who have orders with status ""Packing"".",1585,"SELECT DISTINCT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = ""Packing""",tracking_orders,"['customers', 'orders']"
"select T2.customer_name from Orders as T1 join Customers as T2 on T1.customer_id = T2.customer_id where T1.order_status = ""Packing""",False,"Which customers have orders with status ""Packing""? Give me the customer names.",1586,"SELECT DISTINCT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = ""Packing""",tracking_orders,"['customers', 'orders']"
"select T2.customer_details from Orders as T1 join Customers as T2 on T1.customer_id = T2.customer_id where T1.order_status = ""On Road""",False,"Find the details of all the distinct customers who have orders with status ""On Road"".",1587,"SELECT DISTINCT T1.customer_details FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = ""On Road""",tracking_orders,"['customers', 'orders']"
"select T2.customer_details from Orders as T1 join Customers as T2 on T1.customer_id = T2.customer_id where T1.order_status = ""On Road""",False,"What are the distinct customers who have orders with status ""On Road""? Give me the customer details?",1588,"SELECT DISTINCT T1.customer_details FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = ""On Road""",tracking_orders,"['customers', 'orders']"
"select T2.customer_name from Orders as T1 join Customers as T2 on T1.customer_id = T2.customer_id where T1.date_order_placed between ` 2009 - 01 - 01"" and '2010 - 01",False,Give me the names of customers who have placed orders between 2009-01-01 and 2010-01-01.,1593,"SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.date_order_placed >= ""2009-01-01"" AND T2.date_order_placed <= ""2010-01-01""",tracking_orders,"['customers', 'orders']"
"select T2.customer_name from Orders as T1 join Customers as T2 on T1.customer_id = T2.customer_id where T1.date_order_placed = ` 2009 - 01 - 01"" and between 1",False,Which customers made orders between 2009-01-01 and 2010-01-01? Find their names.,1594,"SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.date_order_placed >= ""2009-01-01"" AND T2.date_order_placed <= ""2010-01-01""",tracking_orders,"['customers', 'orders']"
"select T2.product_id from Orders as T1 join Order_Items as T2 on T1.order_id = T2.order_id where T1.date_order_placed between ""1975 - 01 - 01"" and '1976 01 -",False,Give me a list of distinct product ids from orders placed between 1975-01-01 and 1976-01-01?,1595,"SELECT DISTINCT T2.product_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id WHERE T1.date_order_placed >= ""1975-01-01"" AND T1.date_order_placed <= ""1976-01-01""",tracking_orders,"['orders', 'order_items']"
"select T1.product_id from Products as T1 join Order_Items as T2 on T1.product_id = T2.product_id where T2.product_id between ""1975 - 01 - 01"" and '1976 - 01",False,What are the distinct ids of products ordered between 1975-01-01 and 1976-01-01??,1596,"SELECT DISTINCT T2.product_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id WHERE T1.date_order_placed >= ""1975-01-01"" AND T1.date_order_placed <= ""1976-01-01""",tracking_orders,"['products', 'order_items', 'orders']"
select T3.date_order_placed from Invoices as T1 join Shipments as T2 on T1.invoice_number = T2.invoice_number join Orders as T3 on T2.order_id = T3.order_id where T1.invoice_date = 10,False,What is the placement date of the order whose invoice number is 10?,1599,SELECT T1.date_order_placed FROM orders AS T1 JOIN shipments AS T2 ON T1.order_id = T2.order_id WHERE T2.invoice_number = 10,tracking_orders,"['invoices', 'shipments', 'orders']"
"select invoice_number from Invoices where invoice_date < ` 1989 - 09 - 03"" or invoice_date > 25",False,Find the invoice numbers which are created before 1989-09-03 or after 2007-12-25.,1601,"SELECT invoice_number FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25""",tracking_orders,['invoices']
"select invoice_number from Invoices where invoice_date < ""1989 - 09 - 03"" or invoice_date > 25",False,What are the invoice numbers created before 1989-09-03 or after 2007-12-25?,1602,"SELECT invoice_number FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25""",tracking_orders,['invoices']
"select invoice_details from Invoices where invoice_date < ""1989 - 09 - 03"" or invoice_date > 25",False,Find the distinct details of invoices which are created before 1989-09-03 or after 2007-12-25.,1603,"SELECT DISTINCT invoice_details FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25""",tracking_orders,['invoices']
"select invoice_details from Invoices where invoice_date < ""1989 - 09 - 03"" or invoice_date > 25",False,What are the distinct details of invoices created before 1989-09-03 or after 2007-12-25?,1604,"SELECT DISTINCT invoice_details FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25""",tracking_orders,['invoices']
select T2.customer_name from Orders as T1 join Customers as T2 on T1.customer_id = T2.customer_id group by T1.customer_id having count ( * ) >= 2,False,What are the names of the customers who have made two or less orders?,1608,SELECT T2.customer_name FROM orders AS T1 JOIN customers AS T2 ON T1.customer_id = T2.customer_id GROUP BY T2.customer_id HAVING count(*)  <=  2,tracking_orders,"['customers', 'orders']"
"select avg ( Age ) , min ( Age ) , max ( Age ) from singer where Country = """"",False,"What is the average, minimum, and maximum age for all French singers?",1612,"SELECT avg(age) ,  min(age) ,  max(age) FROM singer WHERE country  =  'France'",concert_singer,['singer']
"select max ( Capacity ) , avg ( Average ) from stadium",False,What is the maximum capacity and the average of all stadiums ?,1619,"select max(capacity), average from stadium",concert_singer,['stadium']
"select avg ( Average ) , max ( Capacity ) from stadium",False,What is the average and maximum capacities for all stadiums ?,1620,"select avg(capacity) ,  max(capacity) from stadium",concert_singer,['stadium']
"select T1.concert_Name , T1.Theme , count ( * ) from concert as T1 join singer_in_concert as T2 on T1.concert_ID = T2.concert_ID join singer as T3 on T2.Singer_ID = T3.Singer_ID group by T1.concert_Name",False,Show the name and theme for all concerts and the number of singers in each concert.,1627,"SELECT T2.concert_name ,  T2.theme ,  count(*) FROM singer_in_concert AS T1 JOIN concert AS T2 ON T1.concert_id  =  T2.concert_id GROUP BY T2.concert_id",concert_singer,"['singer', 'concert', 'singer_in_concert']"
"select T3.Name , T1.Theme , count ( * ) from concert as T1 join singer_in_concert as T2 on T1.concert_ID = T2.concert_ID join singer as T3 on T2.Singer_ID = T3.Singer_ID group by T1.concert_Name",False,"What are the names , themes , and number of singers for every concert ?",1628,"select t2.concert_name ,  t2.theme ,  count(*) from singer_in_concert as t1 join concert as t2 on t1.concert_id  =  t2.concert_id group by t2.concert_id",concert_singer,"['singer', 'concert', 'singer_in_concert']"
"select T3.Name , count ( * ) from concert as T1 join singer_in_concert as T2 on T1.concert_ID = T2.concert_ID join singer as T3 on T2.Singer_ID = T3.Singer_ID group by T3.Name",False,What are the names of the singers and number of concerts for each person?,1630,"SELECT T2.name ,  count(*) FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id  =  T2.singer_id GROUP BY T2.singer_id",concert_singer,"['singer', 'concert', 'singer_in_concert']"
"select T1.CountryId , T1.CountryName , count ( * ) from countries as T1 join continents as T2 on T1.Continent = T2.ContId group by T2.Continent",False,"How many countries does each continent have? List the continent id, continent name and the number of countries.",1633,"SELECT T1.ContId ,  T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.Continent GROUP BY T1.ContId;",car_1,"['continents', 'countries']"
"select T1.CountryId , T1.CountryName , count ( * ) from countries as T1 join continents as T2 on T1.Continent = T2.ContId group by T2.Continent",False,"For each continent, list its id, name, and how many countries it has?",1634,"SELECT T1.ContId ,  T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.Continent GROUP BY T1.ContId;",car_1,"['continents', 'countries']"
"select T1.Model , T3.FullName , T3.Maker , count ( * ) from car_names as T1 join model_list as T2 on T1.Model = T2.Model join car_makers as T3 on T2.Maker = T3.Id group by T3.Maker",False,"How many models does each car maker produce? List maker full name, id and the number.",1635,"SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;",car_1,"['car_makers', 'car_names', 'model_list']"
