SQL,hyp_correct,NL_query,index,GT,DB,tables
"SELECT TV_series.Episode FROM TV_series WHERE TV_series.Episode = ""A Love of A Lifetime""",False,"What is the name of the series that has the episode ""A Love of a Lifetime""?",1696,"SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";",tvshow,"['tv_series', 'tv_channel']"
"SELECT TV_Channel.Package_Option, TV_Channel.series_name FROM TV_Channel JOIN TV_series ON TV_Channel.id = TV_series.Channel WHERE TV_Channel.Hight_definition_TV = ""t""",False,Find the package choice and series name of the TV channel that has high definition TV.,1703,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""",tvshow,"['tv_series', 'tv_channel']"
"SELECT TV_Channel.Package_Option, TV_Channel.series_name FROM TV_Channel WHERE TV_Channel.Hight_definition_TV = ""high definition TV""",False,What are the package options and the name of the series for the TV Channel that supports high definition TV?,1704,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""",tvshow,['tv_channel']
"SELECT DISTINCT department.Creation FROM management JOIN head ON management.department_ID = head.head_ID JOIN department ON management.department_ID = department.Department_ID WHERE head.born_state = ""Alabama""",False,What are the distinct creation years of the departments managed by a secretary born in state 'Alabama'?,1709,SELECT DISTINCT T1.creation FROM department AS T1 JOIN management AS T2 ON T1.department_id  =  T2.department_id JOIN head AS T3 ON T2.head_id  =  T3.head_id WHERE T3.born_state  =  'Alabama',department_management,"['department', 'management', 'head']"
SELECT Catalogs.catalog_name FROM Catalogs JOIN Catalog_Contents ON Catalogs.catalog_id = Catalog_Contents.catalog_level_number ORDER BY Catalog_Contents.price_in_dollars LIMIT 1,False,Find the level name of the catalog with the lowest price (in USD).,1714,SELECT t2.catalog_level_name FROM catalog_contents AS t1 JOIN catalog_structure AS t2 ON t1.catalog_level_number  =  t2.catalog_level_number ORDER BY t1.price_in_dollars LIMIT 1,product_catalog,"['catalog_structure', 'catalog_contents', 'catalogs']"
"SELECT Track.Name, Album.AlbumId FROM Album JOIN Track ON Album.AlbumId = Track.AlbumId WHERE Track.UnitPrice > 1",False,Show the album names and ids for albums that contain tracks with unit price bigger than 1.,1715,"SELECT T1.Title ,  T2.AlbumID FROM ALBUM AS T1 JOIN TRACK AS T2 ON T1.AlbumId  =  T2.AlbumId WHERE T2.UnitPrice  >  1 GROUP BY T2.AlbumID",chinook_1,"['track', 'album']"
"SELECT Album.Title, Album.AlbumId FROM Album JOIN Track ON Album.AlbumId = Track.AlbumId WHERE Track.UnitPrice > 1",False,What are the titles and ids for albums containing tracks with unit price greater than 1?,1716,"SELECT T1.Title ,  T2.AlbumID FROM ALBUM AS T1 JOIN TRACK AS T2 ON T1.AlbumId  =  T2.AlbumId WHERE T2.UnitPrice  >  1 GROUP BY T2.AlbumID",chinook_1,"['track', 'album']"
SELECT Customer.LastName FROM Customer EXCEPT SELECT Customer.LastName FROM Customer JOIN Invoice ON Customer.CustomerId = Invoice.CustomerId GROUP BY Customer.LastName HAVING SUM(Invoice.Total) > 20,False,Find all the customer last names that do not have invoice totals larger than 20.,1717,SELECT LastName FROM CUSTOMER EXCEPT SELECT T1.LastName FROM CUSTOMER AS T1 JOIN Invoice AS T2 ON T1.CustomerId  =  T2.CustomerId WHERE T2.total  >  20,chinook_1,"['customer', 'invoice']"
"SELECT Artist.Name, Album.ArtistId FROM Artist JOIN Album ON Artist.ArtistId = Album.ArtistId GROUP BY Album.ArtistId HAVING COUNT(*) >= 3 ORDER BY Album.ArtistId",False,Please list the name and id of all artists that have at least 3 albums in alphabetical order.,1721,"SELECT T2.Name ,  T1.ArtistId FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistID GROUP BY T1.ArtistId HAVING COUNT(*)  >=  3 ORDER BY T2.Name",chinook_1,"['artist', 'album']"
"SELECT Artist.Name, Artist.ArtistId FROM Artist JOIN Album ON Artist.ArtistId = Album.ArtistId GROUP BY Album.ArtistId HAVING COUNT(*) >= 3",False,"What are the names and ids of artists with 3 or more albums, listed in alphabetical order?",1722,"SELECT T2.Name ,  T1.ArtistId FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistID GROUP BY T1.ArtistId HAVING COUNT(*)  >=  3 ORDER BY T2.Name",chinook_1,"['artist', 'album']"
SELECT Artist.Name FROM Artist WHERE Artist.ArtistId NOT IN (SELECT Album.ArtistId FROM Album),False,Find the names of artists that do not have any albums.,1723,SELECT Name FROM ARTIST EXCEPT SELECT T2.Name FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistId,chinook_1,"['artist', 'album']"
SELECT Artist.Name FROM Artist WHERE Artist.ArtistId NOT IN (SELECT Album.ArtistId FROM Album),False,What are the names of artists who have not released any albums?,1724,SELECT Name FROM ARTIST EXCEPT SELECT T2.Name FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistId,chinook_1,"['artist', 'album']"
"SELECT enzyme.name FROM enzyme JOIN medicine_enzyme_interaction ON enzyme.id = medicine_enzyme_interaction.enzyme_id JOIN medicine ON medicine_enzyme_interaction.medicine_id = medicine.id WHERE medicine.name = ""Amisulpride"" AND medicine_enzyme_interaction.medicine_id = ""inhibitor""",False,What are the names of enzymes in the medicine named 'Amisulpride' that can serve as an 'inhibitor'?,1725,SELECT T1.name FROM enzyme AS T1 JOIN medicine_enzyme_interaction AS T2 ON T1.id  =  T2.enzyme_id JOIN medicine AS T3 ON T2.medicine_id  =  T3.id WHERE T3.name  =  'Amisulpride' AND T2.interaction_type  =  'inhibitor',medicine_enzyme_interaction,"['medicine_enzyme_interaction', 'enzyme', 'medicine']"
"SELECT medicine.id, medicine.name, medicine.FDA_approved FROM medicine JOIN medicine_enzyme_interaction ON medicine.id = medicine_enzyme_interaction.enzyme_id GROUP BY medicine.id ORDER BY COUNT(*) DESC",False,"What are the ids, names and FDA approval status of medicines in descending order of the number of enzymes that it can interact with.",1727,"SELECT T1.id ,  T1.Name ,  T1.FDA_approved FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id  =  T1.id GROUP BY T1.id ORDER BY count(*) DESC",medicine_enzyme_interaction,"['medicine_enzyme_interaction', 'medicine']"
"SELECT medicine.id, medicine.name, medicine.FDA_approved FROM medicine JOIN medicine_enzyme_interaction ON medicine.id = medicine_enzyme_interaction.medicine_id ORDER BY medicine.FDA_approved DESC",False,"What are the ids, names, and FDA approval status for medicines ordered by descending number of possible enzyme interactions?",1728,"SELECT T1.id ,  T1.Name ,  T1.FDA_approved FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id  =  T1.id GROUP BY T1.id ORDER BY count(*) DESC",medicine_enzyme_interaction,"['medicine_enzyme_interaction', 'medicine']"
"SELECT medicine_enzyme_interaction.interaction_type FROM enzyme JOIN medicine_enzyme_interaction ON enzyme.id = medicine_enzyme_interaction.enzyme_id JOIN medicine ON medicine_enzyme_interaction.medicine_id = medicine.id WHERE enzyme.name = ""ALA synthprazole"" AND medicine.name = ""Aripiprazole""",False,What is the interaction type of the enzyme named 'ALA synthase' and the medicine named 'Aripiprazole'?,1729,SELECT T1.interaction_type FROM medicine_enzyme_interaction AS T1 JOIN medicine AS T2 ON T1.medicine_id  =  T2.id JOIN enzyme AS T3 ON T1.enzyme_id  =  T3.id WHERE T3.name  =  'ALA synthase' AND T2.name  =  'Aripiprazole',medicine_enzyme_interaction,"['medicine_enzyme_interaction', 'enzyme', 'medicine']"
"SELECT medicine_enzyme_interaction.interaction_type FROM medicine_enzyme_interaction JOIN enzyme ON medicine_enzyme_interaction.enzyme_id = enzyme.id WHERE enzyme.name = ""ALA synthpiprazole""",False,What is the type of interaction for the enzyme named 'ALA synthase' and the medicine named 'Aripiprazole'?,1730,SELECT T1.interaction_type FROM medicine_enzyme_interaction AS T1 JOIN medicine AS T2 ON T1.medicine_id  =  T2.id JOIN enzyme AS T3 ON T1.enzyme_id  =  T3.id WHERE T3.name  =  'ALA synthase' AND T2.name  =  'Aripiprazole',medicine_enzyme_interaction,"['medicine_enzyme_interaction', 'enzyme', 'medicine']"
"SELECT medicine_enzyme_interaction.interaction_type, COUNT(*) FROM medicine_enzyme_interaction WHERE medicine_enzyme_interaction.interaction_type = (SELECT medicine_enzyme_interaction.medicine_id FROM medicine_enzyme_interaction GROUP BY medicine_enzyme_interaction.interaction_type ORDER BY COUNT(*) DESC LIMIT 1) ORDER BY COUNT(*) DESC LIMIT 1",False,What is the most common interaction type between enzymes and medicine? And how many are there?,1731,"SELECT interaction_type ,  count(*) FROM medicine_enzyme_interaction GROUP BY interaction_type ORDER BY count(*) DESC LIMIT 1",medicine_enzyme_interaction,['medicine_enzyme_interaction']
SELECT * FROM medicine,False,"What are the most common types of interactions between enzymes and medicine, and how many types are there?",1732,"SELECT interaction_type ,  count(*) FROM medicine_enzyme_interaction GROUP BY interaction_type ORDER BY count(*) DESC LIMIT 1",medicine_enzyme_interaction,"['medicine_enzyme_interaction', 'medicine']"
SELECT university.Founded FROM university WHERE university.Founded = (SELECT MAX(university.Founded) FROM university),False,Find the founded year of the newest non public school.,1733,SELECT founded FROM university WHERE affiliation != 'Public' ORDER BY founded DESC LIMIT 1,university_basketball,['university']
SELECT university.School FROM university ORDER BY university.Founded DESC LIMIT 1,False,What is the founded year of the non public school that was founded most recently?,1734,SELECT founded FROM university WHERE affiliation != 'Public' ORDER BY founded DESC LIMIT 1,university_basketball,['university']
"SELECT basketball_match.Team_Name, basketball_match.School_ID FROM basketball_match ORDER BY basketball_match.ACC_Regular_Season DESC LIMIT 1",False,What is the team name and acc regular season score of the school that was founded for the longest time?,1737,"SELECT t2.team_name ,  t2.ACC_Regular_Season FROM university AS t1 JOIN basketball_match AS t2 ON t1.school_id  =  t2.school_id ORDER BY t1.founded LIMIT 1",university_basketball,"['basketball_match', 'university']"
"SELECT basketball_match.Team_Name, basketball_match.ACC_Regular_Season FROM basketball_match JOIN basketball_match ON basketball_match.School_ID = basketball_match.Team_ID ORDER BY basketball_match.ACC_Regular_Season LIMIT 1",False,Return the name of the team and the acc during the regular season for the school that was founded the earliest.,1738,"SELECT t2.team_name ,  t2.ACC_Regular_Season FROM university AS t1 JOIN basketball_match AS t2 ON t1.school_id  =  t2.school_id ORDER BY t1.founded LIMIT 1",university_basketball,"['basketball_match', 'university']"
SELECT Player.id FROM Player WHERE Player.height BETWEEN 180 AND 85,False,List all of the player ids with a height of at least 180cm and an overall rating higher than 85.,1739,SELECT player_api_id FROM Player WHERE height  >=  180 INTERSECT SELECT player_api_id FROM Player_Attributes WHERE overall_rating  >  85,soccer_1,"['player_attributes', 'player']"
SELECT Player_Attributes.player_fifa_api_id FROM Player_Attributes ORDER BY Player_Attributes.overall_rating DESC LIMIT 3,False,Who are the top 3 players in terms of overall rating?,1740,SELECT DISTINCT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id  =  T2.player_api_id ORDER BY overall_rating DESC LIMIT 3,soccer_1,"['player_attributes', 'player']"
"SELECT Player.player_name, Player.birthday FROM Player GROUP BY Player.player_name ORDER BY COUNT(*) DESC LIMIT 5",False,List the names and birthdays of the top five players in terms of potential.,1741,"SELECT DISTINCT T1.player_name ,  T1.birthday FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id  =  T2.player_api_id ORDER BY potential DESC LIMIT 5",soccer_1,"['player_attributes', 'player']"
"SELECT member.Name, performance.Location FROM member JOIN member_attendance ON member.Member_ID = member_attendance.Member_ID JOIN performance ON member_attendance.Performance_ID = performance.Performance_ID ORDER BY performance.Attendance",False,Show the names of members and the location of performances they attended in ascending alphabetical order of their names.,1744,"SELECT T2.Name ,  T3.Location FROM member_attendance AS T1 JOIN member AS T2 ON T1.Member_ID  =  T2.Member_ID JOIN performance AS T3 ON T1.Performance_ID  =  T3.Performance_ID ORDER BY T2.Name ASC",performance_attendance,"['member_attendance', 'member', 'performance']"
"SELECT COUNT(*), debate_people.Negative FROM debate_people JOIN debate ON debate_people.Debate_ID = debate.Debate_ID WHERE debate_people.Negative = debate.Venue ORDER BY debate_people.Negative",False,"Show the names of people, and dates and venues of debates they are on the negative side, ordered in ascending alphabetical order of name.",1749,"SELECT T3.Name ,  T2.Date ,  T2.Venue FROM debate_people AS T1 JOIN debate AS T2 ON T1.Debate_ID  =  T2.Debate_ID JOIN people AS T3 ON T1.Negative  =  T3.People_ID ORDER BY T3.Name ASC",debate,"['debate', 'people', 'debate_people']"
SELECT people.Name FROM debate_people JOIN people ON debate_people.Affirmative = people.People_ID WHERE debate_people.Affirmative > 200,False,Show the names of people that are on affirmative side of debates with number of audience bigger than 200.,1750,SELECT T3.Name FROM debate_people AS T1 JOIN debate AS T2 ON T1.Debate_ID  =  T2.Debate_ID JOIN people AS T3 ON T1.Affirmative  =  T3.People_ID WHERE T2.Num_of_Audience  >  200,debate,"['debate', 'people', 'debate_people']"
SELECT Customers.Customer_ID FROM Customers EXCEPT SELECT Policies.Customer_ID FROM Policies,False,Find the names of customers who have no policies associated.,1754,SELECT customer_details FROM customers EXCEPT SELECT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id,insurance_and_eClaims,"['customers', 'policies']"
SELECT Customers.Customer_ID FROM Customers EXCEPT SELECT Policies.Customer_ID FROM Policies,False,What are the names of customers who do not have any policies?,1755,SELECT customer_details FROM customers EXCEPT SELECT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id,insurance_and_eClaims,"['customers', 'policies']"
"SELECT Customers.Customer_ID FROM Customers JOIN Policies ON Customers.Customer_ID = Policies.Customer_ID WHERE Policies.Policy_Type_Code = ""deputy"" OR Policies.Policy_Type_Code = ""uniformed""",False,Find the names of customers who either have an deputy policy or uniformed policy.,1756,"SELECT DISTINCT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.policy_type_code  =  ""Deputy"" OR t1.policy_type_code  =  ""Uniform""",insurance_and_eClaims,"['customers', 'policies']"
SELECT Products.product_name FROM Products WHERE Products.product_id NOT IN (SELECT Order_Items.product_id FROM Order_Items),False,What are the names of products that have never been ordered?,1767,SELECT product_name FROM Products EXCEPT SELECT T1.product_name FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id,customers_and_invoices,"['order_items', 'products']"
