record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,open_ended_feedback,error_classification,coder,duration,cur_id,batch_id,GT_sql
99598e61-e6dd-416d-8677-146dd68ae857,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,,Inappropriate JOIN attribute: the SELECT attribute in the sub-clause should be 'concert.stadium_id'.,Inappropriate JOIN; Refer to a wrong column,Toby,338.085,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014
fe2eab01-3b24-4fd8-bbc5-f1e3419620b8,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014),Misunderstanding the Natural language query. The phrase 'WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)' should be 'EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014'.,Misunderstand the query; Where condition error,Toby,257.067,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014
dfa640c1-ff03-433d-bda7-6e4c9e2fafdb,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014),"1. miss the keyword ""except""",Misunderstand the query; Miss a keyword; Miss a negation,Toby,184.823,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014
62ad9e69-ec3f-441a-bc44-6fad216a6cd5,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014),"1. redundant concert.year=2014
 2. error in comparing stadium_id with stadium.name for equality",Redundant condition;,Toby,78.836,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014
99598e61-e6dd-416d-8677-146dd68ae857,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,,Inappropriate JOIN attribute: the SELECT attribute in the sub-clause should be 'concert.stadium_id'.,Inappropriate JOIN; Inappropriate use of attribute,Zheng Z,338.085,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014
fe2eab01-3b24-4fd8-bbc5-f1e3419620b8,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014),Misunderstanding the Natural language query. The phrase 'WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)' should be 'EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014'.,Misunderstand the query,Zheng Z,257.067,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014
dfa640c1-ff03-433d-bda7-6e4c9e2fafdb,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014),"1. miss the keyword ""except""",Misunderstand the query,Zheng Z,184.823,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014
62ad9e69-ec3f-441a-bc44-6fad216a6cd5,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014),"1. redundant concert.year=2014
 2. error in comparing stadium_id with stadium.name for equality",Redundant condition; Inappropriate use of attribute; Inappropriate WHERE conditions,Zheng Z,78.836,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014
dfa640c1-ff03-433d-bda7-6e4c9e2fafdb,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014),"1. miss the keyword ""except""",keyword error: miss other keywords,Zheng N,184.823,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014
62ad9e69-ec3f-441a-bc44-6fad216a6cd5,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014),"1. redundant concert.year=2014
 2. error in comparing stadium_id with stadium.name for equality",condition error: redundant limitation conditions; condition error: wrong condition,Zheng N,78.836,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014
99598e61-e6dd-416d-8677-146dd68ae857,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,,Inappropriate JOIN attribute: the SELECT attribute in the sub-clause should be 'concert.stadium_id'.,column error: join wrong columns,Zheng N,338.085,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014
fe2eab01-3b24-4fd8-bbc5-f1e3419620b8,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014),Misunderstanding the Natural language query. The phrase 'WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)' should be 'EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014'.,fail to understand the query; condition error: wrong condition,Zheng N,257.067,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014
6504ca10-9372-4342-97f6-f52c94a5e829,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,,Inappropriate returned attributes: it should return the union of the name of cities and states rather than the separated columns.,inappropriate use of syntax;,Tianyi,90.363,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
57638f44-56a1-45f2-b74c-5b1826f03f22,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,"addresses.town_city , addresses.state_province_county","Incorrect syntax use in Hypothetical query. The 'SELECT addresses.town_city, addresses.state_province_county' should be 'SELECT town_city UNION SELECT state_province_county'.",Inappropriate use of syntax;,Tianyi,290.538,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
a173f00b-8a93-463c-ad40-bdb60dbe9f68,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,"addresses.town_city , addresses.state_province_county","1, omit the keyword",Miss syntax;,Tianyi,1500.364,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
43be4909-6f28-4d72-a62b-d0d894941bd5,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,,seems right to me,Correct,Tianyi,50.931,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
6504ca10-9372-4342-97f6-f52c94a5e829,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,,Inappropriate returned attributes: it should return the union of the name of cities and states rather than the separated columns.,Return a wrong column; Misunderstand the query,Toby,90.363,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
57638f44-56a1-45f2-b74c-5b1826f03f22,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,"addresses.town_city , addresses.state_province_county","Incorrect syntax use in Hypothetical query. The 'SELECT addresses.town_city, addresses.state_province_county' should be 'SELECT town_city UNION SELECT state_province_county'.",Incorrect syntax; Use a wrong query type,Toby,290.538,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
a173f00b-8a93-463c-ad40-bdb60dbe9f68,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,"addresses.town_city , addresses.state_province_county","1, omit the keyword",Miss a keyword,Toby,1500.364,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
43be4909-6f28-4d72-a62b-d0d894941bd5,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,,seems right to me,,Toby,50.931,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
6504ca10-9372-4342-97f6-f52c94a5e829,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,,Inappropriate returned attributes: it should return the union of the name of cities and states rather than the separated columns.,Inappropriate returned attribute,Zheng Z,90.363,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
57638f44-56a1-45f2-b74c-5b1826f03f22,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,"addresses.town_city , addresses.state_province_county","Incorrect syntax use in Hypothetical query. The 'SELECT addresses.town_city, addresses.state_province_county' should be 'SELECT town_city UNION SELECT state_province_county'.",Inappropriate syntax use,Zheng Z,290.538,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
a173f00b-8a93-463c-ad40-bdb60dbe9f68,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,"addresses.town_city , addresses.state_province_county","1, omit the keyword",Miss a keyword,Zheng Z,1500.364,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
